@relation 'modelo-weka.filters.unsupervised.attribute.Remove-R2-3,5-8,10-11,19-20,22-26,31-37,39,41-44,46-55,57,60,63-65,67-68,71,74'

@attribute computer numeric
@attribute gmt numeric
@attribute server numeric
@attribute science numeric
@attribute home numeric
@attribute lastmodified numeric
@attribute contentlength numeric
@attribute nov numeric
@attribute university numeric
@attribute research numeric
@attribute department numeric
@attribute course numeric
@attribute office numeric
@attribute email numeric
@attribute student numeric
@attribute tue numeric
@attribute interest numeric
@attribute classs numeric
@attribute welcome numeric
@attribute phd numeric
@attribute associate numeric
@attribute thu numeric
@attribute fax numeric
@attribute mimeversion numeric
@attribute currently numeric
@attribute phone numeric
@attribute href numeric
@attribute src numeric
@attribute endereco numeric
@attribute class {course,department,faculty,other,project,staff,student}

@data
3,2,1,1,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,1,0,student
7,2,2,4,1,1,1,1,5,5,4,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,6,0,student
3,2,1,2,2,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,6,7,0,student
3,2,1,1,2,1,1,0,2,3,2,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,4,12,0,student
5,2,1,1,4,1,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,22,4,0,student
3,2,1,3,2,1,1,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,11,0,student
2,2,1,1,1,1,1,0,1,4,1,0,0,1,0,0,3,0,0,1,0,0,1,1,0,1,7,2,0,student
2,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,student
2,2,2,0,1,1,1,0,1,4,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,6,0,student
4,2,1,1,1,1,1,1,0,4,1,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,student
2,2,1,1,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9,1,0,student
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,student
1,2,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20,9,0,student
2,2,1,0,1,1,1,0,2,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,8,1,0,student
3,2,1,3,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,13,2,0,student
1,2,1,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,student
2,2,1,1,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,1,0,student
6,2,1,1,0,1,1,0,1,3,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,4,0,0,student
0,2,4,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,39,0,0,student
4,2,3,0,1,1,1,1,1,3,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,4,0,student
0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,student
0,2,3,1,2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,2,2,4,2,0,student
7,2,1,2,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,student
1,2,1,0,2,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,3,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,5,6,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,student
0,2,1,0,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,student
0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,student
3,2,1,2,0,1,1,1,2,0,1,0,0,0,2,1,0,1,0,3,0,0,0,0,0,0,18,3,0,student
0,2,1,1,0,2,1,1,2,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,student
1,2,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,0,student
2,2,1,1,2,1,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9,7,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,student
2,2,1,1,3,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14,0,student
2,2,1,1,5,1,1,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,student
0,2,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,4,0,student
1,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,12,0,student
2,2,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,student
3,2,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,8,2,0,student
4,2,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6,8,0,student
2,2,1,1,0,1,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,9,0,student
2,2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,2,1,0,student
0,2,1,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,student
2,2,1,1,0,1,1,1,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,student
0,1,1,2,2,0,0,1,0,0,0,0,0,1,1,2,1,0,0,4,0,0,0,0,0,0,5,3,0,student
0,2,1,1,1,1,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,student
2,2,1,3,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,student
1,2,1,1,6,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,5,0,student
3,2,1,1,1,1,1,2,2,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,12,6,0,student
0,2,1,0,3,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,5,1,0,student
1,2,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,9,0,student
1,2,1,1,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,student
7,2,1,1,0,1,1,1,0,3,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,5,1,0,student
0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,2,0,student
4,2,1,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,student
0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,student
1,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,1,0,student
2,2,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,10,2,0,student
1,2,1,0,2,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,1,0,student
2,2,1,0,0,1,1,2,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,8,7,0,student
4,2,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,student
0,2,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,1,0,student
3,2,1,2,0,1,1,2,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,student
3,2,1,3,1,1,1,2,0,1,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,8,6,0,student
1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,8,0,student
0,2,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4,2,0,student
1,2,1,0,3,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,student
1,2,1,1,2,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,13,5,0,student
1,2,1,0,3,1,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,student
2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,student
1,2,1,1,4,1,1,3,2,1,1,0,1,1,1,0,0,0,0,1,0,3,0,0,0,3,20,1,0,student
12,2,1,3,3,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,17,5,0,student
0,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,student
1,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,3,0,student
3,2,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,student
1,2,2,1,0,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10,5,0,student
2,2,1,2,3,1,1,1,2,0,3,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1,10,1,0,student
0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,student
1,2,1,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,student
2,2,1,2,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,student
2,2,2,2,5,1,1,2,3,0,0,0,2,0,0,1,1,0,0,0,0,2,2,0,0,1,59,24,0,student
3,2,1,3,2,1,1,2,0,3,0,0,0,1,1,0,2,0,0,1,0,1,1,0,0,1,8,3,0,student
1,2,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,3,0,student
1,2,1,0,1,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,2,0,student
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,student
3,1,1,2,6,0,0,1,1,1,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,9,0,0,student
5,1,2,2,2,0,0,1,1,3,1,0,1,0,1,1,4,0,0,1,0,0,1,0,2,0,14,11,0,student
1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,student
2,1,1,2,1,0,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,15,0,0,student
3,1,2,1,3,0,0,3,3,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,student
0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,student
2,1,1,2,2,0,0,1,2,2,0,0,2,1,2,1,1,0,1,0,0,0,0,0,0,2,18,27,0,student
0,1,3,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,2,0,3,12,0,student
1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,10,0,student
2,1,1,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,17,0,student
0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0,student
0,1,1,1,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,student
2,2,1,2,2,1,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,8,9,0,student
0,2,1,0,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,student
1,2,2,0,1,1,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,0,0,student
2,2,1,2,2,1,1,1,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,8,5,0,student
1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,student
2,2,1,1,2,1,1,3,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,14,11,0,student
4,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,8,0,student
0,2,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,student
0,2,1,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,12,1,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,student
4,2,1,0,5,1,1,2,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,31,0,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,student
0,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,3,0,student
0,2,1,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,student
2,2,1,2,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,8,1,0,student
0,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,student
4,2,1,2,1,1,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,1,0,student
0,2,1,1,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,student
0,2,1,1,2,1,1,2,1,0,0,2,1,0,0,1,3,0,0,0,0,1,1,0,0,0,7,1,0,student
0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,student
0,2,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,2,0,student
0,2,2,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,student
3,2,1,3,0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,11,10,0,student
0,2,1,0,1,1,1,1,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,2,2,0,student
0,2,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,7,1,0,student
5,2,1,1,0,1,1,2,1,2,0,0,0,0,2,0,2,0,0,1,0,2,0,0,0,0,12,5,0,student
1,2,1,0,2,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,7,2,0,student
0,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,student
2,2,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,student
1,2,1,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15,16,0,student
2,2,1,2,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,student
0,2,1,1,3,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,12,2,0,student
7,2,2,1,8,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,5,0,student
3,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,6,0,student
1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,student
1,2,1,1,2,1,1,0,1,2,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,7,1,0,student
1,2,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,12,0,student
1,2,1,1,3,1,1,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,3,7,0,student
4,2,1,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,1,0,student
4,2,1,3,2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,10,14,0,student
2,2,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,2,0,student
4,2,1,5,1,1,1,1,1,2,1,0,0,3,1,0,1,1,0,0,0,0,0,1,0,0,12,22,0,student
3,2,1,2,3,1,1,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,17,3,0,student
5,2,1,3,1,1,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,9,12,0,student
3,2,1,2,3,1,1,0,2,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,11,0,0,student
4,2,1,2,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,9,11,0,student
2,2,1,2,7,1,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,5,0,student
2,2,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,8,0,0,student
0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,student
0,2,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,student
1,2,1,1,1,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,student
1,2,1,1,0,1,1,1,0,3,1,0,2,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,student
1,2,1,0,0,1,1,1,0,3,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,student
1,2,1,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,13,1,0,student
1,2,1,1,0,1,1,3,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,student
1,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,student
1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,student
1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,0,student
1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0,student
4,2,1,2,0,1,1,1,3,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,student
1,2,1,1,4,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,9,0,student
9,2,1,2,1,1,1,2,3,6,1,0,3,1,2,0,0,0,0,0,0,1,2,0,0,0,12,2,0,student
1,2,1,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,13,12,0,student
2,2,1,0,2,1,1,1,1,1,2,0,4,1,0,1,3,0,0,0,0,1,0,0,0,1,8,0,0,student
1,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,student
0,2,1,0,1,1,1,2,0,0,0,0,2,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,student
1,2,1,1,1,1,1,2,0,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,0,0,6,6,0,student
3,2,1,2,0,1,1,2,1,0,0,0,0,0,1,0,2,0,0,1,0,2,1,0,0,0,0,1,0,student
1,2,1,2,0,1,1,1,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,3,1,0,student
14,2,7,12,2,1,1,3,8,3,7,1,2,0,2,0,2,0,0,2,0,1,1,0,4,1,31,9,0,student
3,2,1,2,1,1,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,3,0,student
1,2,5,0,0,1,1,1,0,2,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1,0,student
3,2,1,0,2,1,1,2,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5,1,0,student
5,2,1,5,0,1,1,1,1,8,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,0,student
0,2,1,0,2,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,20,1,0,student
2,2,2,1,0,1,1,1,0,1,3,0,2,0,2,1,2,0,0,0,0,1,0,0,0,0,2,0,0,student
4,2,1,2,0,1,1,2,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,13,0,0,student
3,2,2,1,0,1,1,2,0,1,2,0,2,0,0,0,6,0,0,0,0,2,0,0,2,1,4,1,0,student
0,2,1,1,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,12,5,0,student
4,2,1,3,1,1,1,1,1,3,1,0,2,0,0,0,1,0,0,1,0,1,0,0,1,2,4,1,0,student
4,2,1,5,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,student
9,2,1,5,0,1,1,1,0,3,2,0,0,0,1,0,3,0,0,1,0,1,1,0,1,0,5,2,0,student
1,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,student
0,2,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3,2,0,student
3,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,student
1,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,9,0,0,student
3,2,1,1,0,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,16,0,0,student
3,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,student
2,2,1,1,2,1,1,1,2,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,26,24,0,student
15,2,2,12,2,1,1,1,9,4,7,3,2,0,0,0,1,0,0,0,0,2,0,0,0,2,1,2,0,student
3,2,1,1,1,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,student
6,1,1,5,0,0,0,1,2,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0,student
3,2,1,2,0,1,1,2,0,1,0,0,0,1,0,0,3,0,1,0,0,2,0,0,0,0,12,1,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,student
1,2,2,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,student
6,2,1,2,2,1,1,2,1,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,10,9,0,student
3,2,1,2,1,1,1,1,3,1,2,0,2,1,0,0,1,0,0,0,0,2,0,0,0,1,9,1,0,student
2,2,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,7,1,0,student
3,2,1,1,0,1,1,2,0,0,0,4,1,0,0,1,0,0,0,1,0,1,1,0,0,0,13,0,0,student
2,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,student
0,2,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,student
0,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,student
1,1,1,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,student
2,2,1,3,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,student
0,2,2,0,2,1,1,2,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,1,0,student
3,1,1,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,1,1,0,8,11,0,student
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,student
4,1,1,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,2,5,0,student
1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,1,0,0,6,6,0,student
2,2,1,0,4,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,student
1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,student
3,2,1,3,3,1,1,2,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4,11,0,student
1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,0,student
1,2,1,2,0,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,student
0,2,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,5,1,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,student
2,2,1,1,2,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,student
4,2,1,4,4,1,1,2,2,1,0,0,2,1,2,1,3,1,0,1,0,0,0,0,0,2,47,2,0,student
2,2,1,1,0,1,1,3,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,student
1,1,1,1,1,0,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,student
3,2,1,1,0,1,1,2,2,5,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,29,1,0,student
3,2,1,4,0,1,1,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,8,3,0,student
3,2,1,0,2,1,1,3,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5,0,0,student
