@relation modelo

@attribute computer numeric
@attribute programming numeric
@attribute page numeric
@attribute gmt numeric
@attribute project numeric
@attribute system numeric
@attribute information numeric
@attribute date numeric
@attribute server numeric
@attribute contenttype numeric
@attribute texthtml numeric
@attribute science numeric
@attribute home numeric
@attribute lastmodified numeric
@attribute contentlength numeric
@attribute nov numeric
@attribute university numeric
@attribute research numeric
@attribute language numeric
@attribute design numeric
@attribute department numeric
@attribute new numeric
@attribute parallel numeric
@attribute network numeric
@attribute software numeric
@attribute work numeric
@attribute course numeric
@attribute office numeric
@attribute email numeric
@attribute student numeric
@attribute engineering numeric
@attribute group numeric
@attribute distributed numeric
@attribute lab numeric
@attribute time numeric
@attribute algorithm numeric
@attribute web numeric
@attribute tue numeric
@attribute link numeric
@attribute interest numeric
@attribute publication numeric
@attribute development numeric
@attribute model numeric
@attribute application numeric
@attribute classs numeric
@attribute problem numeric
@attribute cs numeric
@attribute postscript numeric
@attribute c numeric
@attribute schedule numeric
@attribute graduate numeric
@attribute report numeric
@attribute technical numeric
@attribute college numeric
@attribute last numeric
@attribute welcome numeric
@attribute conference numeric
@attribute phd numeric
@attribute associate numeric
@attribute j numeric
@attribute thu numeric
@attribute fax numeric
@attribute data numeric
@attribute processing numeric
@attribute general numeric
@attribute mimeversion numeric
@attribute technology numeric
@attribute support numeric
@attribute currently numeric
@attribute phone numeric
@attribute cornell numeric
@attribute href numeric
@attribute src numeric
@attribute li numeric
@attribute endereco numeric

@attribute class {course, department, faculty, other, project, staff, student}

@data
1,0,1,2,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,student
4,0,0,2,0,2,4,1,1,1,1,2,0,1,1,1,3,4,5,0,3,2,2,0,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,6,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,19,0,student
1,0,2,2,0,0,4,1,1,1,1,1,4,1,1,1,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,9,23,0,student
9,0,1,2,3,1,3,1,1,1,1,2,1,1,1,2,3,6,0,1,1,0,0,5,0,0,0,3,1,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,12,2,4,0,student
1,0,1,2,2,1,1,1,1,1,1,0,0,1,1,1,2,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,13,12,0,0,student
2,0,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,3,2,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,0,4,0,student
1,0,0,2,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,4,1,0,0,0,0,0,2,1,0,0,0,2,3,5,0,student
0,0,0,2,0,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,student
1,0,0,2,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,student
3,0,0,2,0,0,1,1,1,1,1,2,0,1,1,2,1,0,0,5,0,0,0,0,7,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,16,0,student
1,0,0,2,0,0,2,1,1,1,1,2,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,5,0,student
14,0,2,2,0,3,12,2,7,1,1,12,2,1,1,3,8,3,0,5,7,0,0,9,2,5,1,2,0,2,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,2,1,1,0,0,0,2,2,0,2,1,1,9,1,0,0,0,0,4,1,0,31,9,29,0,student
3,0,0,2,0,0,2,1,1,1,1,2,1,1,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,student
1,1,1,2,2,0,1,1,5,1,1,0,0,1,1,1,0,2,0,0,1,0,0,1,4,0,0,0,0,0,3,1,2,0,2,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,student
3,0,0,2,0,1,1,1,1,1,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,student
5,0,1,2,1,1,4,1,1,1,1,5,0,1,1,1,1,8,0,0,1,0,0,0,12,1,0,1,0,0,5,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,4,4,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,27,0,student
0,1,2,2,0,0,2,1,1,1,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,7,0,1,0,1,0,0,0,0,2,0,1,0,0,1,2,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20,1,6,0,student
2,1,0,2,1,0,2,1,2,1,1,1,0,1,1,1,0,1,0,0,3,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,9,0,student
4,0,0,2,1,2,7,2,1,1,1,2,0,1,1,2,0,1,5,3,0,3,9,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,8,2,0,0,0,0,1,1,0,5,0,0,8,2,0,22,1,3,0,0,0,0,1,0,13,0,13,0,student
3,0,0,2,0,1,1,1,2,1,1,1,0,1,1,2,0,1,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,3,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,4,1,6,0,student
0,7,1,2,2,1,2,1,1,1,1,1,1,1,1,1,0,1,2,4,0,0,0,0,16,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,3,0,0,1,2,0,0,0,1,0,0,0,1,2,0,12,5,8,0,student
4,0,0,2,0,0,3,1,1,1,1,3,1,1,1,1,1,3,5,0,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,2,0,4,1,10,0,student
4,0,3,2,0,0,2,1,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,student
9,0,0,2,0,5,4,3,1,1,1,5,0,1,1,1,0,3,0,1,2,0,2,2,0,7,0,0,0,1,1,2,6,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,4,1,0,0,1,1,3,3,0,0,0,3,1,0,0,5,2,7,0,student
1,0,0,2,0,0,0,1,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,student
0,0,1,2,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,student
3,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,student
1,0,0,2,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,2,1,0,0,0,0,1,0,2,0,0,9,0,2,0,student
3,0,0,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,1,0,16,0,18,0,student
3,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,student
2,0,4,2,0,1,0,1,1,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26,24,0,0,student
15,0,0,2,2,4,24,1,2,1,1,12,2,1,1,1,9,4,0,0,7,1,0,0,4,1,3,2,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,5,0,0,0,2,0,0,0,0,0,6,1,0,2,0,1,2,45,0,student
3,0,1,2,0,3,1,1,1,1,1,1,1,1,1,1,1,2,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,13,0,student
6,1,0,1,1,0,2,1,1,1,1,5,0,0,0,1,2,6,4,0,0,0,19,0,1,2,0,1,0,0,0,0,1,0,4,1,1,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,24,0,student
3,0,1,2,0,0,3,1,1,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,12,1,17,0,student
0,0,0,2,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,student
0,0,0,2,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,student
1,0,2,2,0,0,3,1,2,1,1,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,7,0,student
6,1,4,2,0,2,4,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,2,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,10,9,1,0,student
3,0,0,2,0,1,2,1,1,1,1,2,1,1,1,1,3,1,0,0,2,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,9,1,0,0,student
2,0,0,2,0,0,2,1,1,1,1,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,7,1,0,0,student
3,1,3,2,1,1,5,1,1,1,1,1,0,1,1,2,0,0,1,5,0,0,0,3,7,2,4,1,0,0,1,0,0,2,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,student
2,0,0,2,0,3,2,2,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,student
0,0,0,2,1,0,0,2,1,1,1,1,2,1,1,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,0,student
0,0,1,2,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,student
1,0,5,1,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,student
2,0,0,2,0,1,0,1,1,1,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,student
0,1,6,2,0,0,1,1,2,1,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,student
3,1,3,1,2,1,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,8,11,0,0,student
0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,0,0,student
4,1,0,1,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0,1,0,0,0,1,5,0,0,1,0,2,5,8,0,student
1,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,6,6,0,0,student
2,0,3,2,1,1,0,1,1,1,1,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,student
1,0,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,student
3,0,4,2,0,0,1,1,1,1,1,3,3,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,student
1,0,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,student
1,4,0,2,2,1,0,1,1,1,1,2,0,1,1,1,2,0,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,student
0,0,0,2,0,0,1,1,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,student
0,0,0,2,0,0,1,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,student
2,0,1,2,0,0,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,student
0,0,1,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,student
4,0,5,2,2,0,2,1,1,1,1,4,4,1,1,2,2,1,3,0,0,1,0,0,3,0,0,2,1,2,2,2,0,0,0,0,1,1,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,47,2,24,0,student
2,1,1,2,0,0,0,1,1,1,1,1,0,1,1,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,student
1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
3,1,0,2,1,0,0,1,1,1,1,1,0,1,1,2,2,5,0,1,1,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,4,1,0,1,0,2,0,0,1,3,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,29,1,13,0,student
3,0,0,2,0,0,0,1,1,1,1,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,student
3,2,0,2,0,2,0,1,1,1,1,0,2,1,1,3,0,1,0,1,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,student
4,0,2,2,0,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,student
2,0,1,2,0,1,0,1,1,1,1,4,1,1,1,2,0,1,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,student
1,0,3,2,0,0,2,1,1,1,1,1,0,1,1,3,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,19,3,0,student
1,0,0,2,0,0,1,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,11,10,0,student
0,0,0,2,0,0,0,1,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,student
5,1,2,2,0,1,0,1,1,1,1,5,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,4,0,student
1,0,1,2,0,0,1,3,1,1,1,1,0,1,1,2,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,student
1,0,4,2,0,2,2,1,1,1,1,0,5,1,1,2,0,2,0,0,1,0,0,4,0,1,0,0,1,1,0,0,0,0,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5,0,student
3,0,2,2,1,0,2,1,1,1,1,6,0,1,1,1,0,1,0,0,1,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,student
0,0,0,2,0,0,1,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,student
1,0,0,2,0,0,0,1,1,1,1,1,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,student
2,0,4,1,0,0,0,1,1,1,1,1,2,0,0,1,1,7,0,0,1,0,0,2,0,2,0,0,0,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,student
0,0,1,2,0,0,0,1,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,2,student
4,0,0,2,0,0,0,1,1,1,1,5,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,student
2,5,0,2,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,2,student
0,0,0,2,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,student
3,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,0,2,student
1,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,student
4,0,0,2,1,1,0,2,1,1,1,3,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,8,0,6,2,student
1,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,student
